"filename", "language", "YAML", "Properties", "Markdown", "Groovy", "Batch", "Shell Script", "Dockerfile", "XML", "HTML", "Kotlin", "Java", "JavaScript", "CSS", "comment", "blank", "total"
"c:\stateset-mainnet\server\src\main\resources\static\assets\icons\action\upload.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\stateset-mainnet\server\src\main\resources\static\assets\icons\action\user.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\stateset-mainnet\server\src\main\resources\static\assets\icons\action\user_activation.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\stateset-mainnet\server\src\main\resources\static\assets\icons\action\view_relationship.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\stateset-mainnet\server\src\main\resources\static\assets\icons\action\web_link.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\stateset-mainnet\server\src\main\resources\static\assets\icons\custom-sprite\svg\symbols.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\stateset-mainnet\server\src\main\resources\static\assets\icons\custom\custom1.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\stateset-mainnet\server\src\main\resources\static\assets\icons\custom\custom10.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\stateset-mainnet\server\src\main\resources\static\assets\icons\custom\custom100.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\stateset-mainnet\server\src\main\resources\static\assets\icons\custom\custom101.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\stateset-mainnet\server\src\main\resources\static\assets\icons\custom\custom102.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\stateset-mainnet\server\src\main\resources\static\assets\icons\custom\custom103.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\stateset-mainnet\server\src\main\resources\static\assets\icons\custom\custom104.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\stateset-mainnet\server\src\main\resources\static\assets\icons\custom\custom105.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\stateset-mainnet\server\src\main\resources\static\assets\icons\custom\custom106.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\stateset-mainnet\server\src\main\resources\static\assets\icons\custom\custom107.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\stateset-mainnet\server\src\main\resources\static\assets\icons\custom\custom108.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\stateset-mainnet\server\src\main\resources\static\assets\icons\custom\custom109.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\stateset-mainnet\server\src\main\resources\static\assets\icons\custom\custom11.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\stateset-mainnet\server\src\main\resources\static\assets\icons\custom\custom110.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\stateset-mainnet\server\src\main\resources\static\assets\icons\custom\custom111.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\stateset-mainnet\server\src\main\resources\static\assets\icons\custom\custom112.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\stateset-mainnet\server\src\main\resources\static\assets\icons\custom\custom113.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\stateset-mainnet\server\src\main\resources\static\assets\icons\custom\custom12.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\stateset-mainnet\server\src\main\resources\static\assets\icons\custom\custom13.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\stateset-mainnet\server\src\main\resources\static\assets\icons\custom\custom14.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\stateset-mainnet\server\src\main\resources\static\assets\icons\custom\custom15.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\stateset-mainnet\server\src\main\resources\static\assets\icons\custom\custom16.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\stateset-mainnet\server\src\main\resources\static\assets\icons\custom\custom17.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\stateset-mainnet\server\src\main\resources\static\assets\icons\custom\custom18.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\stateset-mainnet\server\src\main\resources\static\assets\icons\custom\custom19.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\stateset-mainnet\server\src\main\resources\static\assets\icons\custom\custom2.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\stateset-mainnet\server\src\main\resources\static\assets\icons\custom\custom20.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\stateset-mainnet\server\src\main\resources\static\assets\icons\custom\custom21.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\stateset-mainnet\server\src\main\resources\static\assets\icons\custom\custom22.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\stateset-mainnet\server\src\main\resources\static\assets\icons\custom\custom23.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\stateset-mainnet\server\src\main\resources\static\assets\icons\custom\custom24.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\stateset-mainnet\server\src\main\resources\static\assets\icons\custom\custom25.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\stateset-mainnet\server\src\main\resources\static\assets\icons\custom\custom26.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\stateset-mainnet\server\src\main\resources\static\assets\icons\custom\custom27.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\stateset-mainnet\server\src\main\resources\static\assets\icons\custom\custom28.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\stateset-mainnet\server\src\main\resources\static\assets\icons\custom\custom29.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\stateset-mainnet\server\src\main\resources\static\assets\icons\custom\custom3.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\stateset-mainnet\server\src\main\resources\static\assets\icons\custom\custom30.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\stateset-mainnet\server\src\main\resources\static\assets\icons\custom\custom31.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\stateset-mainnet\server\src\main\resources\static\assets\icons\custom\custom32.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\stateset-mainnet\server\src\main\resources\static\assets\icons\custom\custom33.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\stateset-mainnet\server\src\main\resources\static\assets\icons\custom\custom34.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\stateset-mainnet\server\src\main\resources\static\assets\icons\custom\custom35.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\stateset-mainnet\server\src\main\resources\static\assets\icons\custom\custom36.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\stateset-mainnet\server\src\main\resources\static\assets\icons\custom\custom37.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\stateset-mainnet\server\src\main\resources\static\assets\icons\custom\custom38.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\stateset-mainnet\server\src\main\resources\static\assets\icons\custom\custom39.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\stateset-mainnet\server\src\main\resources\static\assets\icons\custom\custom4.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\stateset-mainnet\server\src\main\resources\static\assets\icons\custom\custom40.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\stateset-mainnet\server\src\main\resources\static\assets\icons\custom\custom41.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\stateset-mainnet\server\src\main\resources\static\assets\icons\custom\custom42.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\stateset-mainnet\server\src\main\resources\static\assets\icons\custom\custom43.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\stateset-mainnet\server\src\main\resources\static\assets\icons\custom\custom44.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\stateset-mainnet\server\src\main\resources\static\assets\icons\custom\custom45.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\stateset-mainnet\server\src\main\resources\static\assets\icons\custom\custom46.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\stateset-mainnet\server\src\main\resources\static\assets\icons\custom\custom47.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\stateset-mainnet\server\src\main\resources\static\assets\icons\custom\custom48.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\stateset-mainnet\server\src\main\resources\static\assets\icons\custom\custom49.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\stateset-mainnet\server\src\main\resources\static\assets\icons\custom\custom5.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\stateset-mainnet\server\src\main\resources\static\assets\icons\custom\custom50.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\stateset-mainnet\server\src\main\resources\static\assets\icons\custom\custom51.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\stateset-mainnet\server\src\main\resources\static\assets\icons\custom\custom52.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\stateset-mainnet\server\src\main\resources\static\assets\icons\custom\custom53.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\stateset-mainnet\server\src\main\resources\static\assets\icons\custom\custom54.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\stateset-mainnet\server\src\main\resources\static\assets\icons\custom\custom55.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\stateset-mainnet\server\src\main\resources\static\assets\icons\custom\custom56.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\stateset-mainnet\server\src\main\resources\static\assets\icons\custom\custom57.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\stateset-mainnet\server\src\main\resources\static\assets\icons\custom\custom58.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\stateset-mainnet\server\src\main\resources\static\assets\icons\custom\custom59.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\stateset-mainnet\server\src\main\resources\static\assets\icons\custom\custom6.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\stateset-mainnet\server\src\main\resources\static\assets\icons\custom\custom60.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\stateset-mainnet\server\src\main\resources\static\assets\icons\custom\custom61.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\stateset-mainnet\server\src\main\resources\static\assets\icons\custom\custom62.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\stateset-mainnet\server\src\main\resources\static\assets\icons\custom\custom63.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\stateset-mainnet\server\src\main\resources\static\assets\icons\custom\custom64.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\stateset-mainnet\server\src\main\resources\static\assets\icons\custom\custom65.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\stateset-mainnet\server\src\main\resources\static\assets\icons\custom\custom66.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\stateset-mainnet\server\src\main\resources\static\assets\icons\custom\custom67.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\stateset-mainnet\server\src\main\resources\static\assets\icons\custom\custom68.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\stateset-mainnet\server\src\main\resources\static\assets\icons\custom\custom69.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\stateset-mainnet\server\src\main\resources\static\assets\icons\custom\custom7.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\stateset-mainnet\server\src\main\resources\static\assets\icons\custom\custom70.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\stateset-mainnet\server\src\main\resources\static\assets\icons\custom\custom71.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\stateset-mainnet\server\src\main\resources\static\assets\icons\custom\custom72.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\stateset-mainnet\server\src\main\resources\static\assets\icons\custom\custom73.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\stateset-mainnet\server\src\main\resources\static\assets\icons\custom\custom74.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\stateset-mainnet\server\src\main\resources\static\assets\icons\custom\custom75.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\stateset-mainnet\server\src\main\resources\static\assets\icons\custom\custom76.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\stateset-mainnet\server\src\main\resources\static\assets\icons\custom\custom77.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\stateset-mainnet\server\src\main\resources\static\assets\icons\custom\custom78.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\stateset-mainnet\server\src\main\resources\static\assets\icons\custom\custom79.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\stateset-mainnet\server\src\main\resources\static\assets\icons\custom\custom8.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\stateset-mainnet\server\src\main\resources\static\assets\icons\custom\custom80.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\stateset-mainnet\server\src\main\resources\static\assets\icons\custom\custom81.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\stateset-mainnet\server\src\main\resources\static\assets\icons\custom\custom82.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\stateset-mainnet\server\src\main\resources\static\assets\icons\custom\custom83.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\stateset-mainnet\server\src\main\resources\static\assets\icons\custom\custom84.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\stateset-mainnet\server\src\main\resources\static\assets\icons\custom\custom85.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\stateset-mainnet\server\src\main\resources\static\assets\icons\custom\custom86.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\stateset-mainnet\server\src\main\resources\static\assets\icons\custom\custom87.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\stateset-mainnet\server\src\main\resources\static\assets\icons\custom\custom88.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\stateset-mainnet\server\src\main\resources\static\assets\icons\custom\custom89.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\stateset-mainnet\server\src\main\resources\static\assets\icons\custom\custom9.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\stateset-mainnet\server\src\main\resources\static\assets\icons\custom\custom90.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\stateset-mainnet\server\src\main\resources\static\assets\icons\custom\custom91.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\stateset-mainnet\server\src\main\resources\static\assets\icons\custom\custom92.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\stateset-mainnet\server\src\main\resources\static\assets\icons\custom\custom93.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\stateset-mainnet\server\src\main\resources\static\assets\icons\custom\custom94.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\stateset-mainnet\server\src\main\resources\static\assets\icons\custom\custom95.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\stateset-mainnet\server\src\main\resources\static\assets\icons\custom\custom96.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\stateset-mainnet\server\src\main\resources\static\assets\icons\custom\custom97.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\stateset-mainnet\server\src\main\resources\static\assets\icons\custom\custom98.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\stateset-mainnet\server\src\main\resources\static\assets\icons\custom\custom99.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\stateset-mainnet\server\src\main\resources\static\assets\icons\doctype-sprite\svg\symbols.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\stateset-mainnet\server\src\main\resources\static\assets\icons\doctype\ai.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\stateset-mainnet\server\src\main\resources\static\assets\icons\doctype\attachment.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\stateset-mainnet\server\src\main\resources\static\assets\icons\doctype\audio.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\stateset-mainnet\server\src\main\resources\static\assets\icons\doctype\box_notes.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\stateset-mainnet\server\src\main\resources\static\assets\icons\doctype\csv.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\stateset-mainnet\server\src\main\resources\static\assets\icons\doctype\eps.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\stateset-mainnet\server\src\main\resources\static\assets\icons\doctype\excel.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\stateset-mainnet\server\src\main\resources\static\assets\icons\doctype\exe.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\stateset-mainnet\server\src\main\resources\static\assets\icons\doctype\flash.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\stateset-mainnet\server\src\main\resources\static\assets\icons\doctype\folder.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\stateset-mainnet\server\src\main\resources\static\assets\icons\doctype\gdoc.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\stateset-mainnet\server\src\main\resources\static\assets\icons\doctype\gdocs.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\stateset-mainnet\server\src\main\resources\static\assets\icons\doctype\gform.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\stateset-mainnet\server\src\main\resources\static\assets\icons\doctype\gpres.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\stateset-mainnet\server\src\main\resources\static\assets\icons\doctype\gsheet.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\stateset-mainnet\server\src\main\resources\static\assets\icons\doctype\html.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\stateset-mainnet\server\src\main\resources\static\assets\icons\doctype\image.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\stateset-mainnet\server\src\main\resources\static\assets\icons\doctype\keynote.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\stateset-mainnet\server\src\main\resources\static\assets\icons\doctype\library_folder.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\stateset-mainnet\server\src\main\resources\static\assets\icons\doctype\link.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\stateset-mainnet\server\src\main\resources\static\assets\icons\doctype\mp4.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\stateset-mainnet\server\src\main\resources\static\assets\icons\doctype\overlay.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\stateset-mainnet\server\src\main\resources\static\assets\icons\doctype\pack.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\stateset-mainnet\server\src\main\resources\static\assets\icons\doctype\pages.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\stateset-mainnet\server\src\main\resources\static\assets\icons\doctype\pdf.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\stateset-mainnet\server\src\main\resources\static\assets\icons\doctype\ppt.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\stateset-mainnet\server\src\main\resources\static\assets\icons\doctype\psd.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\stateset-mainnet\server\src\main\resources\static\assets\icons\doctype\quip_doc.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\stateset-mainnet\server\src\main\resources\static\assets\icons\doctype\quip_sheet.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\stateset-mainnet\server\src\main\resources\static\assets\icons\doctype\rtf.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
